Année;Département (code);Département (libellé);Commune active (code);Commune active (libellé);Nombre de personnes;Nombre de personnes de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus ayant un emploi
2011;85;Vendée;85163;Noirmoutier-en-l'Île;4550.0;3936.475786;1863.040986;1643.307731
2011;85;Vendée;85184;Puy-de-Serre;309.000001;262.93789;125.711174;95.962729
2011;85;Vendée;85220;Saint-Germain-de-Prinçay;1510.0;1210.294577;751.30236;721.739591
2011;85;Vendée;85254;Saint-Mesmin;1771.000002;1465.922451;819.964506;764.507972
2011;85;Vendée;85260;Saint-Paul-Mont-Penit;726.0;542.961019;348.14229;268.589492
2011;85;Vendée;85307;Faute-sur-Mer;740.0;680.0;233.0;200.0
2012;44;Loire-Atlantique;44035;Chapelle-sur-Erdre;17708.999999;14189.095483;8435.492608;7744.93708
2012;44;Loire-Atlantique;44050;Crossac;2808.0;2104.0;1304.0;1264.0
2012;44;Loire-Atlantique;44058;Fercé;501.0;404.0;241.0;236.0
2012;44;Loire-Atlantique;44089;Malville;3252.0;2436.0;1706.0;1524.0
2012;44;Loire-Atlantique;44094;Mauves-sur-Loire;3106.000004;2386.519174;1529.119547;1381.891741
2012;44;Loire-Atlantique;44157;Saint-Étienne-de-Mer-Morte;1590.000001;1188.997253;790.211306;767.695097
2012;44;Loire-Atlantique;44187;Saint-Père-en-Retz;4197.0;3307.954923;2065.127446;1795.42797
2012;44;Loire-Atlantique;44202;Teillé;1764.000001;1347.549129;825.006923;694.742684
2012;44;Loire-Atlantique;44208;Treffieux;824.0;626.0;404.0;384.0
2012;49;Maine-et-Loire;49141;Forges;274.000001;210.066663;135.173325;155.26667
2012;49;Maine-et-Loire;49184;Louvaines;524.0;406.0;266.0;248.0
2012;49;Maine-et-Loire;49195;Mazières-en-Mauges;1037.0;804.0436;544.547861;526.85498
2012;49;Maine-et-Loire;49302;Saint-Macaire-du-Bois;456.0;360.0;200.0;132.0
2012;49;Maine-et-Loire;49333;Seiches-sur-le-Loir;2970.000001;2265.723947;1372.308848;1254.922448
2012;49;Maine-et-Loire;49376;Villemoisan;631.000001;467.912289;320.078017;309.942199
2012;53;Mayenne;53032;Blandouet;192.999999;146.803187;92.39362;53.382979
2012;53;Mayenne;53040;Bourgon;634.0;471.5375;310.065625;261.525
2012;53;Mayenne;53122;Jublains;702.999997;570.457804;351.517742;337.879094
2012;53;Mayenne;53156;Montflours;247.000001;176.428575;133.301589;101.93651
2012;53;Mayenne;53210;Saint-Denis-d'Anjou;1539.0;1223.0;645.0;600.0
2012;72;Sarthe;72061;Chapelle-d'Aligné;1589.000002;1199.025632;802.260669;712.042734
2012;72;Sarthe;72230;Parigné-le-Pôlin;1084.000002;846.584107;520.545813;482.745659
2012;72;Sarthe;72320;Saint-Saturnin;2515.999999;2048.119703;1261.647687;1118.996
2012;72;Sarthe;72334;Sillé-le-Guillaume;2374.999999;2037.303154;886.824403;740.018025
2012;72;Sarthe;72345;Surfonds;344.0;257.0;188.0;168.0
2012;72;Sarthe;72366;Valennes;317.999998;268.098469;151.661559;148.726148
2012;72;Sarthe;72383;Vouvray-sur-Huisne;135.0;93.96;69.12;69.12
2012;85;Vendée;85016;Beaulieu-sous-la-Roche;2097.0;1653.280633;1049.87789;958.729571
2012;85;Vendée;85053;Chapelle-aux-Lys;248.999999;210.464278;119.559506;128.452376
2012;85;Vendée;85061;Château-Guibert;1509.0;1174.347426;665.368019;574.814994
2012;85;Vendée;85174;Petosse;637.999999;479.664241;312.945993;272.896348
2012;85;Vendée;85235;Saint-Juire-Champgillon;415.000001;346.495224;194.593308;218.421055
2013;44;Loire-Atlantique;44025;Campbon;3897.0;2879.0;1732.0;1686.0
2013;44;Loire-Atlantique;44100;Monnières;1989.0;1463.0;936.0;916.0
2013;44;Loire-Atlantique;44137;Prinquiau;3382.0;2458.0;1666.0;1548.0
2013;44;Loire-Atlantique;44164;Saint-Hilaire-de-Chaléons;2124.0;1551.0;921.0;963.0
2013;44;Loire-Atlantique;44184;Saint-Nazaire;68503.0;57053.0;30409.0;25367.0
2013;44;Loire-Atlantique;44191;Saint-Sulpice-des-Landes;677.0;535.0;334.0;272.0
2013;44;Loire-Atlantique;44218;Villepot;651.0;486.0;240.0;271.0
2013;49;Maine-et-Loire;49046;Brézé;1270.0;960.0;464.0;467.0
2013;49;Maine-et-Loire;49058;Cerqueux;877.0;617.0;434.0;366.0
2013;49;Maine-et-Loire;49060;Chacé;1352.0;1066.0;514.0;515.0
2013;49;Maine-et-Loire;49182;Louresse-Rochemenier;785.0;560.0;308.0;365.0
2013;49;Maine-et-Loire;49274;Saint-Cyr-en-Bourg;926.0;755.0;415.0;353.0
2013;49;Maine-et-Loire;49323;Verrières-en-Anjou;4464.0;3754.0;2018.0;1916.0
2013;53;Mayenne;53034;Bonchamp-lès-Laval;5819.0;4607.0;2554.0;2407.0
2013;53;Mayenne;53092;Deux-Évailles;201.0;152.0;89.0;60.0
2013;53;Mayenne;53191;Roë;244.0;194.0;108.0;100.0
2013;53;Mayenne;53236;Saint-Mars-du-Désert;164.0;138.0;73.0;52.0
2013;53;Mayenne;53256;Saint-Thomas-de-Courceriers;197.0;176.0;88.0;95.0
2013;53;Mayenne;53269;Vautorte;584.0;459.0;293.0;288.0
2013;53;Mayenne;53273;Villiers-Charlemagne;1075.0;785.0;438.0;523.0
2013;72;Sarthe;72051;Cérans-Foulletourte;3288.0;2527.0;1553.0;1416.0
2013;72;Sarthe;72103;Courdemanche;626.0;530.0;287.0;320.0
2013;72;Sarthe;72172;Luart;1445.0;1151.0;646.0;576.0
2013;72;Sarthe;72307;Saint-Ouen-en-Champagne;199.0;122.0;42.0;81.0
2013;85;Vendée;85046;Chaize-le-Vicomte;3567.0;2670.0;1694.0;1528.0
2013;85;Vendée;85064;Chauché;2436.0;1949.0;1297.0;1184.0
2013;85;Vendée;85155;Mouilleron-le-Captif;4817.0;3789.0;2097.0;2015.0
2014;85;Vendée;85188;Réorthe;1097.0;847.0;522.0;460.0
2014;85;Vendée;85191;Roche-sur-Yon;53151.0;44878.0;24417.0;20286.0
2014;85;Vendée;85221;Saint-Gervais;2514.0;2008.0;1106.0;995.0
2015;44;Loire-Atlantique;44020;Bouguenais;18805.0;14945.0;9049.0;8025.0
2015;44;Loire-Atlantique;44044;Conquereuil;1099.0;826.0;502.0;465.0
2015;44;Loire-Atlantique;44091;Marsac-sur-Don;1479.0;1095.0;601.0;699.0
2015;44;Loire-Atlantique;44092;Massérac;691.0;533.0;308.0;275.0
2015;44;Loire-Atlantique;44101;Montagne;6123.0;4809.0;2900.0;2527.0
2015;44;Loire-Atlantique;44160;Saint-Géréon;2884.0;2360.0;1123.0;1085.0
2015;44;Loire-Atlantique;44184;Saint-Nazaire;69774.0;57771.0;30830.0;25368.0
2015;44;Loire-Atlantique;44194;Sautron;7628.0;6258.0;3370.0;3169.0
2015;49;Maine-et-Loire;49086;Chavagnes;3900.0;2983.0;1797.0;1804.0
2015;49;Maine-et-Loire;49149;Gennes-Val de Loire;5153.0;4029.0;2103.0;1882.0
2015;49;Maine-et-Loire;49183;Louroux-Béconnais;4809.0;3543.0;2225.0;2061.0
2015;49;Maine-et-Loire;49195;Mazières-en-Mauges;1121.0;854.0;556.0;559.0
2015;49;Maine-et-Loire;49218;Montrevault-sur-Èvre;15992.0;12398.0;7737.0;7092.0
2015;49;Maine-et-Loire;49266;Saint-Augustin-des-Bois;1199.0;852.0;601.0;584.0
2015;49;Maine-et-Loire;49352;Toutlemonde;1305.0;993.0;649.0;615.0
2015;49;Maine-et-Loire;49376;Villemoisan;0.0;0.0;0.0;0.0
2015;53;Mayenne;53148;Mée;202.0;121.0;53.0;97.0
2015;53;Mayenne;53199;Saint-Aubin-Fosse-Louvain;220.0;181.0;96.0;95.0
2015;72;Sarthe;72007;Ardenay-sur-Mérize;480.0;359.0;220.0;185.0
2015;72;Sarthe;72019;Avessé;370.0;279.0;203.0;150.0
2015;72;Sarthe;72048;Briosne-lès-Sables;562.0;424.0;292.0;245.0
2015;72;Sarthe;72095;Coulaines;7464.0;6060.0;3032.0;2370.0
2015;72;Sarthe;72117;Dissé-sous-le-Lude;543.0;434.0;198.0;285.0
2015;72;Sarthe;72118;Dollon;1476.0;1189.0;663.0;620.0
2015;72;Sarthe;72123;Dureil;55.0;25.0;5.0;16.0
2015;72;Sarthe;72132;Ferté-Bernard;8866.0;7505.0;3657.0;2950.0
2015;72;Sarthe;72185;Mareil-sur-Loir;642.0;463.0;191.0;256.0
2015;72;Sarthe;72253;Roézé-sur-Sarthe;2622.0;2077.0;1175.0;1201.0
2015;72;Sarthe;72344;Spay;2887.0;2275.0;1359.0;1300.0
2015;72;Sarthe;72378;Vion;1438.0;1122.0;790.0;685.0
2015;85;Vendée;85168;Oulmes;822.0;620.0;392.0;375.0
2015;85;Vendée;85175;Pineaux;609.0;409.0;209.0;256.0
2015;85;Vendée;85190;Rocheservière;3211.0;2410.0;1447.0;1431.0
2014;44;Loire-Atlantique;44092;Massérac;691.0;533.0;308.0;275.0
2014;44;Loire-Atlantique;44104;Montrelais;864.0;653.0;452.0;416.0
2014;72;Sarthe;72320;Saint-Saturnin;2453.0;1992.0;1224.0;1086.0
2014;72;Sarthe;72321;Saint-Symphorien;581.0;450.0;288.0;265.0
2014;72;Sarthe;72327;Sarcé;278.0;189.0;60.0;111.0
2014;85;Vendée;85014;Bazoges-en-Pareds;1170.0;920.0;522.0;496.0
2014;85;Vendée;85087;Faymoreau;217.0;190.0;84.0;64.0
2014;85;Vendée;85104;Grues;841.0;740.0;304.0;270.0
2014;85;Vendée;85121;Langon;1094.0;894.0;499.0;487.0
2015;44;Loire-Atlantique;44033;Chapelle-Launay;2902.0;2189.0;1295.0;1165.0
2015;44;Loire-Atlantique;44067;Guémené-Penfao;5221.0;4186.0;2174.0;1935.0
2015;44;Loire-Atlantique;44114;Orvault;25626.0;20904.0;11661.0;10474.0
2015;44;Loire-Atlantique;44122;Petit-Mars;3601.0;2755.0;1871.0;1825.0
2015;44;Loire-Atlantique;44132;Pornichet;10406.0;9048.0;4179.0;3742.0
2015;44;Loire-Atlantique;44134;Pouillé-les-Côteaux;991.0;691.0;422.0;428.0
2015;44;Loire-Atlantique;44173;Saint-Lumine-de-Clisson;2108.0;1548.0;1079.0;1013.0
2015;44;Loire-Atlantique;44224;Grigonnais;1639.0;1204.0;845.0;716.0
2015;49;Maine-et-Loire;49090;Cheffes;957.0;698.0;345.0;346.0
2015;49;Maine-et-Loire;49098;Chigné;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49205;Miré;1002.0;782.0;417.0;345.0
2015;49;Maine-et-Loire;49207;Montfort;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49211;Montilliers;1206.0;913.0;464.0;551.0
2015;49;Maine-et-Loire;49215;Montreuil-Bellay;3989.0;3237.0;1681.0;1540.0
2015;49;Maine-et-Loire;49234;Parçay-les-Pins;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49272;Saint-Clément-des-Levées;1120.0;899.0;512.0;490.0
2015;49;Maine-et-Loire;49302;Saint-Macaire-du-Bois;457.0;349.0;199.0;170.0
2015;49;Maine-et-Loire;49344;Thorigné-d'Anjou;1205.0;836.0;617.0;623.0
2015;49;Maine-et-Loire;49354;Tremblay;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49369;Vernoil-le-Fourrier;1261.0;1016.0;523.0;472.0
2015;53;Mayenne;53177;Pellerine;339.0;242.0;145.0;135.0
2015;53;Mayenne;53184;Préaux;167.0;119.0;80.0;100.0
2015;53;Mayenne;53245;Saint-Pierre-des-Landes;948.0;745.0;445.0;400.0
2015;53;Mayenne;53250;Saint-Poix;385.0;272.0;93.0;134.0
2015;72;Sarthe;72034;Bérus;450.0;348.0;203.0;188.0
2015;72;Sarthe;72054;Champagné;3840.0;3084.0;2135.0;1895.0
2015;72;Sarthe;72068;Chartre-sur-le-Loir;1447.0;1247.0;483.0;421.0
2015;72;Sarthe;72073;Chaufour-Notre-Dame;1050.0;821.0;511.0;512.0
2015;72;Sarthe;72188;Marollette;146.0;121.0;72.0;75.0
2015;72;Sarthe;72198;Milesse;2617.0;2093.0;1325.0;1275.0
2015;72;Sarthe;72200;Moncé-en-Belin;3620.0;2799.0;1794.0;1655.0
2015;72;Sarthe;72203;Montabon;0.0;0.0;0.0;0.0
2015;72;Sarthe;72289;Sainte-Jamme-sur-Sarthe;2067.0;1651.0;918.0;835.0
2015;72;Sarthe;72325;Saint-Vincent-du-Lorouër;866.0;692.0;290.0;262.0
2015;72;Sarthe;72327;Sarcé;278.0;189.0;60.0;111.0
2015;72;Sarthe;72334;Sillé-le-Guillaume;2318.0;1947.0;831.0;750.0
2013;72;Sarthe;72137;Villeneuve-en-Perseigne;2237.0;1761.0;972.0;999.0
2013;72;Sarthe;72141;Gesnes-le-Gandelin;963.0;736.0;480.0;455.0
2013;72;Sarthe;72217;Neuville-sur-Sarthe;2358.0;1930.0;1124.0;1102.0
2013;72;Sarthe;72257;Rouillon;2284.0;1904.0;974.0;927.0
2013;72;Sarthe;72267;Saint-Aubin-des-Coudrais;927.0;748.0;469.0;414.0
2013;72;Sarthe;72333;Semur-en-Vallon;439.0;347.0;195.0;160.0
2013;72;Sarthe;72348;Tassillé;144.0;106.0;78.0;48.0
2013;72;Sarthe;72356;Thoiré-sur-Dinan;458.0;348.0;178.0;184.0
2013;85;Vendée;85005;Antigny;1035.0;821.0;369.0;429.0
2013;85;Vendée;85093;Fougeré;1167.0;879.0;598.0;588.0
2013;85;Vendée;85152;Mothe-Achard;2860.0;2271.0;1249.0;1006.0
2013;85;Vendée;85233;Saint-Jean-de-Beugné;583.0;448.0;315.0;280.0
2014;44;Loire-Atlantique;44028;Cellier;3684.0;2905.0;1801.0;1671.0
2014;44;Loire-Atlantique;44058;Fercé;501.0;404.0;241.0;236.0
2014;44;Loire-Atlantique;44084;Loroux-Bottereau;8049.0;6170.0;4148.0;3717.0
2014;44;Loire-Atlantique;44090;Marne;1396.0;1028.0;665.0;670.0
2014;44;Loire-Atlantique;44094;Mauves-sur-Loire;3158.0;2445.0;1441.0;1527.0
2014;44;Loire-Atlantique;44129;Pontchâteau;10388.0;8123.0;4759.0;4366.0
2014;44;Loire-Atlantique;44149;Saffré;3781.0;2804.0;1840.0;1738.0
2014;49;Maine-et-Loire;49073;Chapelle-Hullin;117.0;63.0;22.0;70.0
2014;49;Maine-et-Loire;49197;Meigné-le-Vicomte;303.0;202.0;50.0;109.0
2014;53;Mayenne;53080;Couptrain;108.0;69.0;8.0;30.0
2014;53;Mayenne;53089;Daon;454.0;322.0;139.0;214.0
2014;53;Mayenne;53151;Méral;1069.0;818.0;487.0;412.0
2014;53;Mayenne;53199;Saint-Aubin-Fosse-Louvain;220.0;181.0;96.0;95.0
2014;72;Sarthe;72049;Bruère-sur-Loir;253.0;196.0;110.0;90.0
2012;53;Mayenne;53204;Saint-Calais-du-Désert;391.000001;309.541668;183.281241;150.697921
2012;53;Mayenne;53211;Saint-Denis-de-Gastines;1635.000001;1349.672021;718.358675;574.506556
2012;53;Mayenne;53223;Saint-Germain-de-Coulamer;397.0;335.0;167.0;124.0
2012;53;Mayenne;53272;Villepail;191.000001;161.531435;89.497155;96.045716
2012;72;Sarthe;72084;Clermont-Créans;1274.000001;1008.959807;629.470443;571.241926
2012;72;Sarthe;72122;Duneau;1044.0;839.93201;495.875355;448.555234
2012;72;Sarthe;72193;Melleray;462.0;377.0;185.0;216.0
2012;72;Sarthe;72278;Saint-Denis-d'Orques;868.999999;714.755298;358.76215;330.983416
2012;72;Sarthe;72310;Saint-Pavace;1914.000001;1544.717927;863.627668;819.313833
2012;72;Sarthe;72321;Saint-Symphorien;564.000002;436.83304;279.573137;257.246137
2012;72;Sarthe;72346;Suze-sur-Sarthe;4379.0;3495.0;1969.0;1732.0
2012;72;Sarthe;72361;Tresson;470.000002;382.004403;224.64758;189.449335
2012;72;Sarthe;72374;Villaines-la-Carelle;163.0;141.0;73.0;48.0
2012;72;Sarthe;72381;Voivres-lès-le-Mans;1276.999999;934.731395;655.514334;572.450827
2012;85;Vendée;85038;Brouzils;2666.0;2063.103568;1363.070199;1280.54814
2012;85;Vendée;85073;Corpe;984.0;740.902752;491.982533;463.042369
2012;85;Vendée;85125;Loge-Fougereuse;375.0;300.0;204.0;188.0
2012;85;Vendée;85134;Mallièvre;248.0;204.575881;115.797684;104.217901
2012;85;Vendée;85158;Mouzeuil-Saint-Martin;1201.999998;957.451615;561.194675;467.662235
2013;44;Loire-Atlantique;44041;Chevrolière;5241.0;4144.0;2731.0;2628.0
2013;44;Loire-Atlantique;44109;Nantes;292708.0;246949.0;147383.0;123977.0
2013;44;Loire-Atlantique;44114;Orvault;24910.0;20534.0;11216.0;10069.0
2013;44;Loire-Atlantique;44154;Saint-Brevin-les-Pins;13124.0;11065.0;5260.0;4682.0
2013;49;Maine-et-Loire;49026;Bécon-les-Granits;2744.0;2092.0;1214.0;1262.0
2013;49;Maine-et-Loire;49098;Chigné;292.0;198.0;48.0;107.0
2013;49;Maine-et-Loire;49108;Cornuaille;1028.0;745.0;486.0;444.0
2013;49;Maine-et-Loire;49112;Coudray-Macouard;891.0;690.0;302.0;353.0
2013;49;Maine-et-Loire;49122;Dénezé-sous-le-Lude;306.0;238.0;128.0;112.0
2013;49;Maine-et-Loire;49201;Ménitré;2102.0;1701.0;971.0;836.0
2013;49;Maine-et-Loire;49259;Rochefort-sur-Loire;2279.0;1745.0;899.0;905.0
2013;49;Maine-et-Loire;49317;Saint-Rémy-la-Varenne;956.0;719.0;295.0;362.0
2013;53;Mayenne;53005;Andouillé;2249.0;1730.0;1039.0;922.0
2013;53;Mayenne;53013;Averton;604.0;494.0;306.0;290.0
2013;53;Mayenne;53025;Bazougers;1127.0;809.0;565.0;538.0
2013;53;Mayenne;53064;Châtillon-sur-Colmont;1020.0;777.0;333.0;391.0
2013;53;Mayenne;53192;Rouaudière;330.0;244.0;154.0;140.0
2013;53;Mayenne;53206;Saint-Charles-la-Forêt;219.0;176.0;109.0;116.0
2013;53;Mayenne;53223;Saint-Germain-de-Coulamer;377.0;283.0;82.0;103.0
2013;53;Mayenne;53260;Simplé;398.0;250.0;117.0;160.0
2013;53;Mayenne;53263;Thuboeuf;297.0;239.0;147.0;144.0
2013;72;Sarthe;72024;Bazoge;3653.0;2852.0;1711.0;1630.0
2013;72;Sarthe;72056;Champfleur;1400.0;1096.0;643.0;608.0
2011;44;Loire-Atlantique;44023;Bouvron;2903.999999;2262.661364;1405.526762;1266.177294
2011;44;Loire-Atlantique;44094;Mauves-sur-Loire;3056.000001;2343.603134;1503.200093;1358.759648
2011;44;Loire-Atlantique;44140;Regrippière;1543.999998;1126.886133;812.001109;741.173021
2011;44;Loire-Atlantique;44156;Corcoué-sur-Logne;2609.999999;2010.247731;1282.063312;1182.384269
2011;49;Maine-et-Loire;49036;Bouillé-Ménard;735.999998;553.504095;333.907361;324.882833
2011;49;Maine-et-Loire;49067;Chenillé-Champteussé;227.0;184.0;119.0;116.0
2011;49;Maine-et-Loire;49193;May-sur-Èvre;3992.000001;3137.061953;1870.374522;1733.719572
2011;49;Maine-et-Loire;49310;Saint-Paul-du-Bois;613.999998;474.545762;293.957524;272.888893
2011;49;Maine-et-Loire;49338;Soulaines-sur-Aubance;1144.0;910.0;594.0;532.0
2011;53;Mayenne;53025;Bazougers;1072.0;782.190724;545.941839;518.061263
2011;53;Mayenne;53058;Chapelle-Craonnaise;327.0;243.489236;167.021549;165.009227
2011;53;Mayenne;53061;Charchigné;506.999997;378.479034;224.658672;238.826345
2013;49;Maine-et-Loire;49109;Coron;1572.0;1236.0;744.0;692.0
2013;49;Maine-et-Loire;49328;Saumur;27402.0;23034.0;11905.0;9787.0
2013;49;Maine-et-Loire;49378;Vivy;2494.0;1928.0;1056.0;1061.0
2013;53;Mayenne;53035;Bouchamps-lès-Craon;558.0;405.0;286.0;255.0
2013;53;Mayenne;53101;Fromentières;818.0;576.0;307.0;329.0
2013;53;Mayenne;53117;Houssay;467.0;347.0;246.0;244.0
2013;53;Mayenne;53151;Méral;1069.0;818.0;487.0;412.0
2013;53;Mayenne;53180;Pommerieux;689.0;511.0;367.0;332.0
2013;53;Mayenne;53266;Trans;226.0;192.0;113.0;105.0
2013;72;Sarthe;72022;Bailleul;1234.0;954.0;588.0;485.0
2013;72;Sarthe;72027;Beaumont-sur-Dême;356.0;290.0;168.0;184.0
2013;72;Sarthe;72042;Bouloire;2093.0;1713.0;871.0;735.0
2013;72;Sarthe;72081;Cherreau;920.0;703.0;424.0;419.0
2013;72;Sarthe;72086;Commerveil;111.0;68.0;18.0;54.0
2013;72;Sarthe;72186;Maresché;903.0;698.0;430.0;392.0
2013;72;Sarthe;72195;Mézeray;1855.0;1396.0;742.0;755.0
2013;72;Sarthe;72372;Vezot;64.0;51.0;36.0;24.0
2013;85;Vendée;85050;Champ-Saint-Père;1806.0;1469.0;717.0;612.0
2013;85;Vendée;85153;Mouchamps;2811.0;2181.0;1401.0;1376.0
2013;85;Vendée;85200;Saint-Avaugourd-des-Landes;994.0;746.0;374.0;332.0
2013;85;Vendée;85252;Saint-Maurice-le-Girard;594.0;470.0;285.0;245.0
2013;85;Vendée;85256;Saint-Michel-le-Cloucq;1301.0;1074.0;591.0;612.0
2013;85;Vendée;85295;Treize-Septiers;3043.0;2316.0;1422.0;1417.0
2014;44;Loire-Atlantique;44025;Campbon;3941.0;2936.0;1905.0;1733.0
2014;44;Loire-Atlantique;44095;Meilleraye-de-Bretagne;1468.0;1098.0;664.0;634.0
2014;49;Maine-et-Loire;49041;Brain-sur-Allonnes;1981.0;1585.0;876.0;804.0
2014;49;Maine-et-Loire;49140;Fontevraud-l'Abbaye;1526.0;1246.0;747.0;768.0
2014;49;Maine-et-Loire;49184;Louvaines;494.0;360.0;172.0;216.0
2014;49;Maine-et-Loire;49337;Soucelles;2551.0;1938.0;1251.0;1161.0
2014;49;Maine-et-Loire;49362;Varrains;1229.0;996.0;550.0;550.0
2014;49;Maine-et-Loire;49377;Villevêque;2856.0;2247.0;1282.0;1235.0
2014;53;Mayenne;53003;Ambrières-les-Vallées;2768.0;2287.0;1186.0;1012.0
2014;53;Mayenne;53096;Ernée;5771.0;4784.0;2370.0;2131.0
2014;53;Mayenne;53144;Marcillé-la-Ville;811.0;632.0;404.0;390.0
2014;53;Mayenne;53176;Pas;526.0;390.0;137.0;175.0
2014;53;Mayenne;53256;Saint-Thomas-de-Courceriers;193.0;176.0;88.0;95.0
2014;53;Mayenne;53259;Senonnes;334.0;273.0;181.0;180.0
2014;53;Mayenne;53263;Thuboeuf;277.0;187.0;69.0;121.0
2014;72;Sarthe;72013;Aubigné-Racan;2157.0;1776.0;863.0;728.0
2014;72;Sarthe;72018;Avesnes-en-Saosnois;77.0;45.0;15.0;41.0
2014;72;Sarthe;72141;Gesnes-le-Gandelin;963.0;736.0;480.0;455.0
2014;72;Sarthe;72147;Guierche;1056.0;832.0;444.0;546.0
2014;72;Sarthe;72158;Lavaré;842.0;655.0;402.0;325.0
2014;72;Sarthe;72175;Luché-Pringé;1573.0;1260.0;547.0;571.0
2014;72;Sarthe;72211;Mont-Saint-Jean;667.0;505.0;280.0;238.0
2014;72;Sarthe;72274;Saint-Christophe-en-Champagne;183.0;107.0;37.0;69.0
2014;72;Sarthe;72360;Trangé;1339.0;998.0;554.0;618.0
2014;72;Sarthe;72369;Verneil-le-Chétif;605.0;457.0;206.0;275.0
2014;72;Sarthe;72373;Vibraye;2580.0;2191.0;1008.0;919.0
2014;85;Vendée;85166;Olonne-sur-Mer;14853.0;12640.0;6257.0;5418.0
2014;85;Vendée;85227;Saint-Hilaire-des-Loges;1956.0;1561.0;840.0;695.0
2014;85;Vendée;85274;Saint-Valérien;514.0;406.0;221.0;215.0
2015;44;Loire-Atlantique;44001;Abbaretz;2042.0;1506.0;960.0;820.0
2015;44;Loire-Atlantique;44089;Malville;3385.0;2568.0;1629.0;1689.0
2015;44;Loire-Atlantique;44148;Ruffigné;708.0;539.0;305.0;289.0
2015;44;Loire-Atlantique;44209;Treillières;8724.0;6786.0;4421.0;4169.0
2015;44;Loire-Atlantique;44219;Vritz;794.0;644.0;412.0;340.0
2015;49;Maine-et-Loire;49096;Cherré;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49104;Concourson-sur-Layon;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49290;Saint-Jean-des-Mauvrets;0.0;0.0;0.0;0.0
2015;53;Mayenne;53052;Champfrémont;302.0;228.0;138.0;135.0
2015;53;Mayenne;53055;Chantrigné;602.0;501.0;275.0;260.0
2015;53;Mayenne;53056;Chapelle-Anthenaise;975.0;694.0;508.0;455.0
2011;72;Sarthe;72308;Saint-Paterne;1606.0;1364.634884;772.835891;746.539425
2011;72;Sarthe;72321;Saint-Symphorien;556.000001;427.61635;283.431623;296.269976
2011;72;Sarthe;72348;Tassillé;141.000001;103.791671;78.333348;47.000002
2011;85;Vendée;85022;Bernard;1120.0;873.0;468.0;456.0
2011;85;Vendée;85044;Chaix;430.0;355.519635;234.364906;206.558886
2011;85;Vendée;85047;Challans;18930.0;15826.486355;8229.18437;7184.972469
2011;85;Vendée;85053;Chapelle-aux-Lys;248.000003;216.620411;107.29797;101.224496
2011;85;Vendée;85074;Couture;203.999997;154.672952;100.551282;75.88776
2011;85;Vendée;85127;Longeville-sur-Mer;2443.999999;2137.746431;794.217576;706.424898
2011;85;Vendée;85140;Meilleraie-Tillay;1558.0;1249.0;760.0;668.0
2011;85;Vendée;85208;Saint-Denis-la-Chevasse;2184.0;1690.0;1090.0;1028.0
2011;85;Vendée;85246;Saint-Martin-des-Noyers;2241.0;1795.334313;1126.394495;987.951935
2011;85;Vendée;85265;Saint-Pierre-le-Vieux;964.000003;743.457561;453.060049;367.23809
2011;85;Vendée;85295;Treize-Septiers;2971.999998;2323.512005;1528.041535;1503.456649
2012;44;Loire-Atlantique;44048;Couffé;2329.999998;1724.606979;1238.257617;1147.703058
2012;44;Loire-Atlantique;44092;Massérac;686.999997;534.562215;287.365815;243.07646
2012;44;Loire-Atlantique;44098;Missillac;5016.0;3917.0;2323.0;2176.0
2012;44;Loire-Atlantique;44168;Saint-Joachim;3960.000001;3252.190357;1762.942193;1579.661024
2012;44;Loire-Atlantique;44182;Saint-Michel-Chef-Chef;4503.000002;3743.37583;1951.146079;1779.392655
2012;44;Loire-Atlantique;44210;Trignac;7152.999999;5669.285014;3242.451453;2785.739729
2012;44;Loire-Atlantique;44211;Turballe;4553.999998;3911.776039;1794.187462;1589.839252
2012;49;Maine-et-Loire;49011;Artannes-sur-Thouet;418.000002;324.784047;219.793433;172.694837
2012;49;Maine-et-Loire;49044;Breil;277.000002;231.49286;102.885717;87.057146
2012;49;Maine-et-Loire;49175;Linières-Bouton;78.0;63.375;29.25;15.6
2012;49;Maine-et-Loire;49189;Marigné;669.000002;504.188054;329.623915;335.475224
2012;49;Maine-et-Loire;49217;Montreuil-sur-Maine;665.0;498.0;357.0;324.0
2012;49;Maine-et-Loire;49261;Rosiers-sur-Loire;2341.0;1888.022725;1033.151527;872.442259
2012;49;Maine-et-Loire;49291;Saint-Just-sur-Dive;401.000001;313.025503;200.499995;171.857145
2012;49;Maine-et-Loire;49292;Val-du-Layon;1978.999999;1526.921207;996.154473;958.387985
2012;49;Maine-et-Loire;49327;Saulgé-l'Hôpital;575.0;409.0;269.0;284.0
2012;53;Mayenne;53036;Bouère;1066.999999;790.83371;437.512201;399.898019
2012;53;Mayenne;53084;Craon;4505.999999;3835.462405;1810.968754;1628.379143
